590615104,15539061,32.52400929999386,-116.96641589997792,0.020067306,0.49805492,0.27085522,0.00079516356,-0.0014547486,0.0,0.03590069,0.027766217,0.032547086,-0.008321631,0.03812528,-0.030074473,0.12642881,0.00896653,-0.008209893,0.009454723,2.7409186,134.81358,0.1,-0.032547086,0.2544429,0.14085448,0.13970236,0.04985012,0.0,1,1,1,1,1,0,1,1,1,1,0,0
590719924,15539061,32.52400929999386,-116.96641589997792,0.023162194,0.49796718,0.26691067,0.00079516356,-0.0014547486,0.0,0.0356608,0.026379863,0.031092511,-0.012944168,0.03812528,-0.030074473,0.12642881,0.073342994,-0.050268058,0.00056032225,2.740565,134.81358,0.1,-0.031092511,0.26562396,0.14071314,0.14433743,0.049840707,0.0,1,1,1,1,1,0,1,1,1,1,0,0
590819926,15539061,32.52400929999386,-116.96641589997792,0.026095314,0.49833432,0.26048028,0.00079516356,-0.0014547486,0.0,0.035157505,0.025398184,0.027546437,-0.02121984,0.03812528,-0.030074473,0.12642881,-0.12378781,-0.049075887,-0.0021570062,2.740315,134.81358,0.1,-0.027546437,0.25535864,0.14055589,0.14010252,0.049815655,0.0,1,1,1,1,1,0,1,1,1,1,0,0
590920665,15539061,32.52400929999386,-116.96641589997792,0.028758278,0.49801353,0.25320154,0.00079516356,-0.0014547486,0.0,0.035651855,0.023994066,0.024312016,-0.029478008,0.03812528,-0.030074473,0.12642881,-0.03501052,-0.027421888,-0.06359356,2.7397254,134.81358,0.1,-0.024312016,0.26527566,0.140549,0.1441886,0.04976512,0.0,1,1,1,1,1,0,1,1,1,1,0,0
591024767,15539061,32.52400929999386,-116.96641589997792,0.031606916,0.49824435,0.2448955,0.00079516356,-0.0014547486,0.0,0.03508673,0.02523239,0.020912198,-0.03756269,0.03812528,-0.030074473,0.12642881,0.0046888674,0.17969172,-0.06789323,2.7392325,134.81358,0.1,-0.020912198,0.25507364,0.14039877,0.13998896,0.04974845,0.0,1,1,1,1,1,0,1,1,1,1,0,0
591125466,15539061,32.52400929999386,-116.96641589997792,0.034338813,0.497686,0.23758441,0.00079516356,-0.0014547486,0.0,0.03454844,0.025406545,0.020030264,-0.041174885,0.03812528,-0.030074473,0.12642881,0.087327704,0.232614,-0.012044857,2.738993,134.81358,0.1,-0.020030264,0.26629776,0.14027306,0.14463207,0.049749177,0.0,1,1,1,1,1,0,1,1,1,1,0,0
591225467,15539061,32.52400929999386,-116.96641589997792,0.037205987,0.4980159,0.23158427,0.00079516356,-0.0014547486,0.0,0.034709048,0.024083816,0.019004062,-0.04373754,0.03812528,-0.030074473,0.12642881,-0.029085878,-0.037989616,0.04422565,2.7386055,134.81358,0.1,-0.019004062,0.25519225,0.14035232,0.1400574,0.04975233,0.0,1,1,1,1,1,0,1,1,1,1,0,0
591326360,15539061,32.52400929999386,-116.96641589997792,0.040030703,0.49793932,0.22530511,0.00079516356,-0.0014547486,0.0,0.03470733,0.023499848,0.016944796,-0.046709333,0.03812528,-0.030074473,0.12642881,0.05309635,0.20961376,-0.11112081,2.738378,134.81358,0.1,-0.016944796,0.2664198,0.1405718,0.1446953,0.049781103,0.0,1,1,1,1,1,0,1,1,1,1,0,0
591430254,15539061,32.52400929999386,-116.96641589997792,0.04300993,0.4984276,0.22081564,0.00079516356,-0.0014547486,0.0,0.033799276,0.02253842,0.017163778,-0.04561078,0.03812528,-0.030074473,0.12642881,0.13688071,-0.025908941,-0.2135905,2.7382164,134.81358,0.1,-0.017163778,0.25612968,0.1404205,0.14046042,0.049759846,0.0,1,1,1,1,1,0,1,1,1,1,0,0
591530270,15539061,32.52400929999386,-116.96641589997792,0.045592416,0.49880907,0.21692444,0.00079516356,-0.0014547486,0.0,0.03398018,0.023323478,0.0125347385,-0.04943794,0.03812528,-0.030074473,0.12642881,0.27496463,1.3524101,-0.33285844,2.7379375,134.81358,0.10331459,-0.0125347385,0.26652995,0.14086145,0.14475831,0.04980659,0.0,1,1,1,1,1,0,1,1,1,1,0,0
591631055,15539061,32.52400929999386,-116.96641589997792,0.047644135,0.4996637,0.21109466,0.00079516356,-0.0014547486,0.0,0.019247234,0.031142084,-0.012952661,-0.07477694,0.03812528,-0.030074473,0.12642881,-0.636771,1.06955,-0.47779775,2.735364,134.81358,0.109144375,0.012952661,0.2562204,0.14070569,0.14050516,0.04978275,0.0,1,1,1,1,1,0,1,1,1,1,0,0
591735104,15539061,32.52400929999386,-116.96641589997792,0.04598126,0.5001495,0.19677149,0.00079516356,-0.0014547486,0.0,-0.013685945,0.04154321,-0.16647631,-0.22878008,0.03812528,-0.030074473,0.12642881,0.31645027,-1.132957,-2.5650637,2.730504,134.81358,0.12346755,0.16647631,0.2675098,0.14057405,0.14518684,0.049777076,0.0,1,1,1,1,1,0,1,1,1,1,0,0
591835910,15539061,32.52400929999386,-116.96641589997792,0.0412723,0.5030325,0.16105469,0.00079516356,-0.0014547486,0.0,-0.042772386,0.058910098,-0.46078128,-0.5211807,0.03812528,-0.030074473,0.12642881,0.5556648,-2.0351367,-3.3694458,2.7268562,134.81358,0.15918435,0.46078128,0.25714067,0.14076652,0.14111723,0.049785603,0.0,1,1,1,1,1,0,1,1,1,1,0,0
591935835,15539061,32.52400929999386,-116.96641589997792,0.0331935,0.5083186,0.09094904,0.00079516356,-0.0014547486,0.0,-0.07078476,0.07587643,-0.86064714,-0.91961265,0.03812528,-0.030074473,0.12642881,-0.1674279,-1.265083,-3.7262251,2.7264137,134.81358,0.22929,0.86064714,0.26718056,0.14075568,0.14602052,0.04973923,0.0,1,1,1,1,1,0,1,1,1,1,0,0
592036680,15539061,32.52400929999386,-116.96641589997792,0.024462646,0.5163278,-0.023889089,0.00079516356,-0.0014547486,0.0,-0.07151656,0.09750667,-1.2382692,-1.2993832,0.03812528,-0.030074473,0.12642881,1.3617979,-2.1178854,-3.8162057,2.725291,134.81358,0.34412813,1.2382692,0.25689107,0.14094365,0.14299518,0.049761135,0.0,1,1,1,1,1,0,1,1,1,1,0,0
592140885,15539061,32.52400929999386,-116.96641589997792,0.017366888,0.5274435,-0.18179742,0.00079516356,-0.0014547486,0.0,-0.06573423,0.121614456,-1.582049,-1.647388,0.03812528,-0.030074473,0.12642881,1.5374925,3.1661792,-3.125694,2.7237732,134.81358,0.50203645,1.582049,0.2679534,0.14104693,0.14912117,0.049733665,0.0,1,1,1,1,1,0,1,1,1,1,0,0
592241447,15539061,32.52400929999386,-116.96641589997792,0.011197974,0.5395731,-0.3690224,0.00079516356,-0.0014547486,0.0,-0.06816415,0.12063098,-1.8832796,-1.9542049,0.03812528,-0.030074473,0.12642881,-0.3882403,2.6321263,-2.9678512,2.7227373,134.81358,0.68926144,1.8832796,0.25758618,0.14087613,0.14594582,0.04972599,0.0,1,1,1,1,1,0,1,1,1,1,0,0
592342355,15539061,32.52400929999386,-116.96641589997792,0.006333583,0.5532519,-0.58590764,0.00079516356,-0.0014547486,0.0,-0.06382588,0.11186562,-2.173284,-2.2494125,0.03812528,-0.030074473,0.12642881,-1.953124,-0.8804018,-2.943087,2.7218852,134.81358,0.90614665,2.173284,0.26837632,0.14095211,0.15154248,0.0497515,0.0,1,1,1,1,1,0,1,1,1,1,0,0
592442304,15539061,32.52400929999386,-116.96641589997792,0.0019278437,0.5653767,-0.8286474,0.00079516356,-0.0014547486,0.0,-0.052592874,0.10643182,-2.4437761,-2.5234184,0.03812528,-0.030074473,0.12642881,1.150417,-1.5959151,-2.5341148,2.720287,134.81358,1.1488864,2.4437761,0.25798047,0.14112924,0.14790356,0.049769077,0.0,1,1,1,1,1,0,1,1,1,1,0,0
592546335,15539061,32.52400929999386,-116.96641589997792,-0.0026437887,0.57557654,-1.1009674,0.00079516356,-0.0014547486,0.0,-0.050191533,0.10897868,-2.7033849,-2.7790537,0.03812528,-0.030074473,0.12642881,1.2883508,1.9686785,-2.664752,2.7181394,134.81358,1.4212065,2.7033849,0.26983136,0.14132334,0.15385592,0.04980066,0.0,1,1,1,1,1,0,1,1,1,1,0,0
592647046,15539061,32.52400929999386,-116.96641589997792,-0.007224558,0.58549935,-1.3842841,0.00079516356,-0.0014547486,0.0,-0.05591075,0.10787241,-2.9336855,-3.0009837,0.03812528,-0.030074473,0.12642881,-0.99342847,0.6433776,-3.0427532,2.715516,134.81358,1.7045232,2.9336855,0.25844625,0.14137042,0.14941019,0.04980088,0.0,1,1,1,1,1,0,1,1,1,1,0,0
592747061,15539061,32.52400929999386,-116.96641589997792,-0.011910452,0.5941455,-1.6842806,0.00079516356,-0.0014547486,0.0,-0.052847173,0.09117864,-3.1433635,-3.1998913,0.03812528,-0.030074473,0.12642881,0.89996135,-3.1539488,-1.9268161,2.7132466,134.81358,2.0045197,3.1433635,0.2704139,0.14120841,0.15520528,0.04979732,0.0,1,1,1,1,1,0,1,1,1,1,0,0
592851868,15539061,32.52400929999386,-116.96641589997792,-0.01721067,0.6029142,-2.0181072,0.00079516356,-0.0014547486,0.0,-0.061523553,0.09084923,-3.3478665,-3.3926277,0.03812528,-0.030074473,0.12642881,-0.71550673,-0.37832236,-1.7795702,2.7119043,134.81358,2.3383462,3.3478665,0.2599658,0.14138089,0.15100151,0.04980717,0.0,1,1,1,1,1,0,1,1,1,1,0,0
592951937,15539061,32.52400929999386,-116.96641589997792,-0.022941902,0.611317,-2.3521311,0.00079516356,-0.0014547486,0.0,-0.07187758,0.08148546,-3.515307,-3.5473719,0.03812528,-0.030074473,0.12642881,-0.856617,-2.7707088,-1.8524454,2.7125642,134.81358,2.6723702,3.515307,0.27113998,0.14144997,0.15619884,0.049821943,0.0,1,1,1,1,1,0,1,1,1,1,0,0
593052759,15539061,32.52400929999386,-116.96641589997792,-0.029674025,0.6184663,-2.7037375,0.00079516356,-0.0014547486,0.0,-0.07700983,0.087328345,-3.6805131,-3.6992946,0.03812528,-0.030074473,0.12642881,1.7896099,3.2969973,-1.2607108,2.7141187,134.81358,3.0239766,3.6805131,0.26057738,0.14126664,0.15167148,0.049796466,0.0,1,1,1,1,1,0,1,1,1,1,0,0
593152756,15539061,32.52400929999386,-116.96641589997792,-0.037313823,0.62430936,-3.0688822,0.00079516356,-0.0014547486,0.0,-0.09601684,0.08014636,-3.8353555,-3.8433,0.03812528,-0.030074473,0.12642881,-1.1487781,0.29626873,-1.5898459,2.7177382,134.81358,3.3891213,3.8353555,0.27230075,0.14135729,0.15689127,0.04975268,0.0,1,1,1,1,1,0,1,1,1,1,0,0
593257461,15539061,32.52400929999386,-116.96641589997792,-0.04638234,0.6313167,-3.4679916,0.00079516356,-0.0014547486,0.0,-0.10488864,0.07595135,-3.9771922,-3.9747887,0.03812528,-0.030074473,0.12642881,0.17691308,-2.8787878,0.47534722,2.723043,134.81358,3.7882307,3.9771922,0.26153073,0.14152265,0.15209043,0.049762756,0.0,1,1,1,1,1,0,1,1,1,1,0,0
